same_section,stem_glove_softcosine,lemma_glove_softcosine,Stem_fasttext_softcosine,lemme_fasttext_softcosine,stem_tfidf_cosine,stem_cv_cosine,lemma_tfidf_cosine,lemma_cv_cosine
0,0.289020704,0.438608853,0.216714128,0.361423016,0.036752306,0.069522693,0.03840197,0.072523913
0,0.270219014,0.469166692,0.241174881,0.357242813,0.035339043,0.067225894,0.04008204,0.075885496
0,0.417990654,0.521101306,0.369403672,0.392074214,0.095824297,0.170755025,0.082410132,0.148001811
0,0.209746569,0.313931583,0.124408295,0.186816212,0.023013,0.044245413,0.015873223,0.030764377
0,0.245003054,0.431932101,0.178047108,0.270401499,0.039001352,0.073849524,0.028607051,0.054870326
0,0.259633874,0.416369233,0.255390863,0.356101797,0.051180102,0.096004381,0.052678979,0.098765833
0,0.417635646,0.537302123,0.38864644,0.499716302,0.091486556,0.165206785,0.088248889,0.159872562
0,0.336195313,0.451017664,0.275662585,0.350455204,0.048040337,0.088633465,0.053160716,0.098087498
0,0.266089549,0.380691069,0.235559649,0.355100423,0.03455135,0.065539845,0.044794307,0.084325322
0,0.441174237,0.497607363,0.416104879,0.46561722,0.102886286,0.181191952,0.095796737,0.169891064
1,0.306474759,0.351248762,0.243870229,0.254572363,0.04656939,0.087196374,0.032658494,0.0616365
0,0.373448247,0.457644844,0.301664973,0.326064028,0.062047787,0.114231044,0.051501439,0.095442714
0,0.447372922,0.510430442,0.280360111,0.279621587,0.027084626,0.051253201,0.024289078,0.046233799
0,0.399163649,0.494717906,0.312103606,0.365044602,0.043142363,0.080746899,0.036173794,0.068534828
0,0.277421571,0.371250501,0.164738947,0.213208896,0.021922211,0.041249829,0.022011999,0.041478068
1,0.28557853,0.366497921,0.192119519,0.215026443,0.023932783,0.045437964,0.021454991,0.040857853
0,0.32990214,0.454703941,0.274975124,0.31945354,0.054616233,0.100643662,0.047631385,0.088352529
0,0.254326885,0.383966884,0.194586408,0.18510611,0.027515685,0.0527713,0.018184493,0.035228404
1,0.252265575,0.375669924,0.177317715,0.198169993,0.017696229,0.034235335,0.015006959,0.029158268
0,0.301159741,0.436829704,0.284060138,0.340890349,0.05593454,0.104257207,0.051502389,0.096413537
0,0.258084428,0.40432797,0.292451869,0.344062477,0.045087478,0.084255521,0.046374909,0.086516516
0,0.535576078,0.592668926,0.388099328,0.439271605,0.092370546,0.163810489,0.089117525,0.158928675
0,0.296726275,0.421072622,0.237777274,0.265312928,0.04764722,0.089610432,0.034809109,0.066387814
1,0.162445784,0.270252213,0.135841127,0.191498273,0.022036591,0.042180922,0.019631069,0.037669601
0,0.307298487,0.371480173,0.268970387,0.283348138,0.036230401,0.069107369,0.027621991,0.053125394
0,0.48220332,0.546303349,0.442577249,0.433982321,0.077266783,0.140350877,0.077541484,0.140284974
0,0.425999404,0.50908241,0.363052729,0.396290983,0.065574506,0.120164016,0.073540893,0.133679951
0,0.348414984,0.415765982,0.302795787,0.380618871,0.052096795,0.095737826,0.034345106,0.06418238
0,0.447736113,0.456134414,0.349744444,0.334936965,0.061287981,0.111498935,0.026124592,0.049879265
0,0.315613794,0.413240437,0.175463112,0.194847055,0.048732254,0.090916758,0.028524008,0.054288779
0,0.422550289,0.548724816,0.270802535,0.355298789,0.051534778,0.0954503,0.043884481,0.082021794
0,0.30465705,0.398038387,0.27723818,0.294920247,0.039346026,0.074177935,0.024181212,0.046291005
0,0.465027384,0.555166413,0.426665432,0.458415254,0.102923915,0.182160654,0.097413505,0.174077656
0,0.358183834,0.494157442,0.247448637,0.332837519,0.061461471,0.113654065,0.061477007,0.113625693
0,0.276961741,0.308440321,0.200743109,0.204139341,0.042027779,0.079670294,0.042635185,0.080784618
0,0.376907447,0.441035998,0.308007709,0.355686621,0.074238055,0.134001038,0.066132187,0.121296478
0,0.323127729,0.435366042,0.230727129,0.273934863,0.039608879,0.074953169,0.029145796,0.055837755
0,0.359589439,0.423388931,0.316573974,0.342607506,0.051253252,0.095450444,0.052266101,0.097287803
0,0.378891273,0.493455093,0.210473575,0.24174555,0.032211148,0.061567613,0.029789297,0.057086298
1,0.372993126,0.439178524,0.321304138,0.376537966,0.063392773,0.117314128,0.063346606,0.117226786
0,0.385587042,0.545383015,0.298450981,0.381991366,0.061787993,0.11444694,0.05647895,0.105233472
0,0.525616715,0.637786717,0.456005609,0.473810474,0.109621352,0.193789177,0.091745273,0.164824038
0,0.48433997,0.5868523,0.394142076,0.444559709,0.091298805,0.163046981,0.076939709,0.139703354
0,0.555938894,0.64181621,0.399832863,0.470495828,0.056469085,0.103022735,0.053645322,0.098289073
0,0.132581356,0.200339823,0.038558308,0.102297659,0,0,0,0
0,0.143451799,0.157913026,0.063975069,0.065395858,0.004323276,0.008502405,0.004378881,0.008611415
1,0.247278092,0.230321599,0.178325924,0.166499509,0.014797686,0.028653413,0.014898912,0.028847237
0,0.549929071,0.558281599,0.487956031,0.49458872,0.099186907,0.175844987,0.092776724,0.165558456
1,0.42660392,0.477007138,0.323195808,0.365904162,0.049072023,0.091583,0.040972656,0.076707329
0,0.467200404,0.545510459,0.348460501,0.401399464,0.06309857,0.113721376,0.054171435,0.097889174
0,0.443758643,0.510112484,0.427816889,0.434818423,0.087577511,0.155699789,0.090591385,0.160623142
0,0.257400186,0.363814048,0.223689826,0.199559253,0.018051585,0.034974871,0.009379998,0.018323964
0,0.514846613,0.580029414,0.425045475,0.508881879,0.060842391,0.111371764,0.058466599,0.107609254
1,0.486040517,0.479376563,0.407282942,0.398945494,0.072304069,0.128036405,0.067969136,0.120957476
0,0.790741986,0.81033496,0.76145269,0.777614065,0.258576987,0.398039456,0.247598977,0.384739833
1,0.294547786,0.310128908,0.261222644,0.250200804,0.051347306,0.096209504,0.047158353,0.088696859
0,0.333479321,0.423799656,0.171684129,0.1767788,0.013296116,0.025925728,0.00895837,0.01754116
0,0.343649353,0.403491866,0.242207344,0.228506427,0.033128334,0.062767648,0.029004724,0.055234477
0,0.202649472,0.314940494,0.152687487,0.229862864,0.031692005,0.060297701,0.032487029,0.061754023
1,0.249997698,0.340043779,0.140860567,0.180254262,0.022686043,0.043381601,0.013943743,0.027028124
0,0.287582017,0.452745479,0.185742412,0.272362436,0.04659012,0.086945338,0.046019001,0.08580627
0,0.322832778,0.494207085,0.217106901,0.319503579,0.032958901,0.062287216,0.034520363,0.065072811
0,0.507992413,0.537422806,0.419931798,0.436862195,0.082440297,0.148227242,0.072981342,0.132558883
1,0.331903836,0.388842601,0.23407616,0.286694372,0.041674055,0.078435387,0.037252227,0.070494794
0,0.465949246,0.515100021,0.419096292,0.446921874,0.075313266,0.136417915,0.07581034,0.137202162
0,0.333197447,0.36500559,0.303829836,0.328816287,0.069961051,0.124194891,0.066426999,0.11820303
0,0.49382413,0.581479664,0.476582918,0.526397709,0.125755636,0.218163976,0.118468853,0.207146972
0,0.265963798,0.327847737,0.194561983,0.175520307,0.038820873,0.071784254,0.030164785,0.056581117
0,0.378241428,0.379525837,0.299513629,0.310583224,0.035439171,0.066421116,0.031520671,0.059570179
1,0.458566837,0.514113872,0.330141338,0.421556612,0.067885089,0.123652216,0.071585986,0.1300145
0,0.654074938,0.689563169,0.598533242,0.571491374,0.194453812,0.312933182,0.190692929,0.307438434
0,0.401561169,0.518354227,0.318897546,0.372712484,0.064832088,0.119964857,0.065829039,0.121812839
0,0.37395579,0.447415682,0.250763692,0.288777044,0.036299696,0.068086629,0.03266431,0.061469998
1,0.495216256,0.55985681,0.423932815,0.450026665,0.098089699,0.173078923,0.083013935,0.147629208
0,0.113840553,0.1699777,0.053068577,0.094672246,0.005405384,0.010618637,0.005693827,0.011181738
0,0.097501408,0.161117458,0.093622619,0.101486648,0.010332298,0.020198929,0.010910069,0.021315228
0,0.267461669,0.304817432,0.191527655,0.194068516,0.024859978,0.047836487,0.00637264,0.012509777
0,0.365765765,0.4425675,0.250757484,0.29424338,0.042328368,0.079888235,0.031676099,0.060578253
0,0.18432095,0.306057742,0.118127452,0.269338912,0.014647532,0.02845168,0.014873399,0.028879549
1,0.263924076,0.334757969,0.195271885,0.275191882,0.04057799,0.076444207,0.037316475,0.070539826
0,0.434706088,0.557362677,0.31325109,0.436927687,0.05169212,0.096106468,0.067430358,0.122762176
0,0.355812707,0.551896149,0.264031105,0.308715728,0.030214781,0.057853215,0.030479698,0.058341437
1,0.330023151,0.429311871,0.246120807,0.313898121,0.046475019,0.087011593,0.043718527,0.081967213
0,0.490212632,0.657072635,0.427670454,0.46195564,0.086395468,0.155968948,0.082201622,0.148917445
0,0.231053439,0.394666486,0.150148811,0.176206441,0.034051583,0.064937412,0.034896711,0.066488997
0,0.234347126,0.322414394,0.108397251,0.164927626,0.041064392,0.077475164,0.042540852,0.080136026
1,0.240624645,0.290646977,0.192621457,0.217229027,0.029308355,0.055372297,0.003185792,0.006272213
0,0.382254799,0.432439631,0.336924802,0.403865525,0.105439538,0.187530525,0.099011539,0.177112163
0,0.202751653,0.383341263,0.184172906,0.319394895,0.029912,0.057218576,0.018248124,0.035303892
0,0.4503686,0.56988741,0.431558769,0.508189597,0.080505591,0.147441956,0.0763558,0.140372481
0,0.37197749,0.418472402,0.284334875,0.365577086,0.053754183,0.099790782,0.053197536,0.098833242
0,0.266811681,0.30090614,0.184420869,0.244949246,0.023159486,0.044579488,0.01831755,0.035414412
1,0.389107368,0.356936976,0.357663967,0.335119836,0.050589257,0.094630737,0.025976269,0.049941461
0,0.585949539,0.674959237,0.459121812,0.510661831,0.103934657,0.181425486,0.094137902,0.165681035
1,0.498109215,0.614472122,0.380683502,0.460153491,0.057274741,0.10497347,0.051597972,0.095197963
0,0.385636373,0.488205938,0.26947669,0.285529974,0.044609986,0.082681343,0.045561436,0.084286956
0,0.507300339,0.616667778,0.402479928,0.456468784,0.101874531,0.179360223,0.104907801,0.18406905
0,0.355178166,0.434974376,0.25123917,0.30812261,0.045192521,0.084454006,0.042214218,0.079203068
0,0.408091766,0.488173002,0.296415468,0.37657034,0.049493688,0.092757957,0.046998139,0.088301442
1,0.416316535,0.507722132,0.293798878,0.344634657,0.046671182,0.087752691,0.046423555,0.087308716
0,0.403497795,0.471732612,0.307157522,0.326341849,0.064777886,0.119332082,0.06492515,0.119618594
0,0.421085642,0.502927128,0.378067512,0.444264481,0.081453526,0.146481412,0.075409765,0.136464947
0,0.405270031,0.425902046,0.34622221,0.386211246,0.079809721,0.14446603,0.079103165,0.143289897
0,0.424281674,0.489906854,0.262686673,0.349198206,0.047800822,0.089307867,0.048414887,0.090346693
1,0.411025416,0.569702421,0.27513544,0.380309451,0.044027226,0.081753809,0.044944041,0.083383613
0,0.340759899,0.473786491,0.297617578,0.401825866,0.059463533,0.108775726,0.060278643,0.110182974
0,0.243254806,0.319319333,0.200709648,0.27275367,0.037426125,0.070932492,0.033169417,0.063109771
0,0.290836589,0.373984014,0.150859748,0.235330837,0.03563084,0.067376508,0.037489222,0.070697084
0,0.215994229,0.287490074,0.148010703,0.209165473,0.004619362,0.009062121,0.004850515,0.009511201
0,0.371088682,0.472926187,0.298164283,0.302803118,0.059892274,0.10866881,0.057767214,0.105155219
1,0.280462528,0.310053387,0.159307643,0.161263618,0.030572623,0.058602916,0.02776977,0.053378868
0,0.3753768,0.447470577,0.154808495,0.227887428,0.025055592,0.047944969,0.019931131,0.038318361
0,0.229924867,0.2930291,0.115644278,0.179775182,0.018741654,0.035794975,0.019301926,0.036828845
0,0.523610558,0.568906803,0.496298154,0.508521472,0.181596293,0.301700503,0.186490923,0.308515975
